Source,Target,source.type,target.type,abs.r,r,p.n,p
(f)Enterobacteriaceae,MEdarkviolet,genus,trans,0.536842105263158,-0.536842105263158,neg,0.0146632944255229
(f)Enterobacteriaceae,MEdeeppink,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(f)Enterobacteriaceae,MEdeeppink1,genus,trans,0.488721804511278,-0.488721804511278,neg,0.0287720300549961
(f)Enterobacteriaceae,MEdodgerblue1,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(f)Enterobacteriaceae,MEdodgerblue3,genus,trans,0.628571428571429,0.628571428571429,pos,0.00299382080718128
(f)Enterobacteriaceae,MEfirebrick1,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(f)Enterobacteriaceae,MEfirebrick2,genus,trans,0.684210526315789,0.684210526315789,pos,0.000877264660137015
(f)Enterobacteriaceae,MEfirebrick4,genus,trans,0.625563909774436,-0.625563909774436,neg,0.00317835461117885
(f)Enterobacteriaceae,MEgreen1,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(f)Enterobacteriaceae,MEgrey60,genus,trans,0.488721804511278,-0.488721804511278,neg,0.0287720300549961
(f)Enterobacteriaceae,MEhoneydew1,genus,trans,0.630075187969925,-0.630075187969925,neg,0.0029049508134043
(f)Enterobacteriaceae,MEhotpink2,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(f)Enterobacteriaceae,MEindianred,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(f)Enterobacteriaceae,MEindianred3,genus,trans,0.596992481203008,0.596992481203008,pos,0.0054519893833496
(f)Enterobacteriaceae,MEindianred4,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(f)Enterobacteriaceae,MEkhaki1,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(f)Enterobacteriaceae,MEkhaki3,genus,trans,0.56390977443609,0.56390977443609,pos,0.00960697153757662
(f)Enterobacteriaceae,MEkhaki4,genus,trans,0.515789473684211,-0.515789473684211,neg,0.0199197634597036
(f)Enterobacteriaceae,MElavenderblush2,genus,trans,0.577443609022556,-0.577443609022556,neg,0.00767326137490902
(f)Enterobacteriaceae,MElavenderblush3,genus,trans,0.466165413533835,-0.466165413533835,neg,0.038290498876305
(f)Enterobacteriaceae,MElightblue2,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(f)Enterobacteriaceae,MElightblue3,genus,trans,0.502255639097744,0.502255639097744,pos,0.0240246894652156
(f)Enterobacteriaceae,MElightcoral,genus,trans,0.572932330827068,-0.572932330827068,neg,0.00827878742948367
(f)Enterobacteriaceae,MElightcyan,genus,trans,0.512781954887218,-0.512781954887218,neg,0.0207797266670458
(f)Enterobacteriaceae,MElightgoldenrod2,genus,trans,0.476691729323308,0.476691729323308,pos,0.0335840795109333
(f)Enterobacteriaceae,MElightgreen,genus,trans,0.678195488721804,-0.678195488721804,neg,0.00101406216991594
(f)Enterobacteriaceae,MElightpink,genus,trans,0.514285714285714,0.514285714285714,pos,0.0203461282869807
(f)Enterobacteriaceae,MElightpink3,genus,trans,0.628571428571429,0.628571428571429,pos,0.00299382080718128
(f)Enterobacteriaceae,MElightsteelblue,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(f)Enterobacteriaceae,MElightyellow4,genus,trans,0.592481203007519,-0.592481203007519,neg,0.00591046590218419
(f)Enterobacteriaceae,MEmidnightblue,genus,trans,0.548872180451128,-0.548872180451128,neg,0.0122022179622914
(f)Enterobacteriaceae,MEmistyrose,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(f)Enterobacteriaceae,MEmistyrose4,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(f)Enterobacteriaceae,MEmoccasin,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(f)Enterobacteriaceae,MEolivedrab4,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(f)Enterobacteriaceae,MEorange1,genus,trans,0.53984962406015,0.53984962406015,pos,0.0140135553045835
(f)Enterobacteriaceae,MEorange2,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(f)Enterobacteriaceae,MEpalegreen4,genus,trans,0.557894736842105,0.557894736842105,pos,0.0105850284475469
(f)Enterobacteriaceae,MEpaleturquoise,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(f)Enterobacteriaceae,MEplum,genus,trans,0.517293233082707,-0.517293233082707,neg,0.019500547061355
(f)Enterobacteriaceae,MEpurple2,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(f)Enterobacteriaceae,MErosybrown3,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(f)Enterobacteriaceae,MEsalmon,genus,trans,0.562406015037594,-0.562406015037594,neg,0.00984430003305579
(f)Enterobacteriaceae,MEsalmon2,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(f)Enterobacteriaceae,MEseashell3,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(f)Enterobacteriaceae,MEsienna3,genus,trans,0.490225563909774,-0.490225563909774,neg,0.028210805618894
(f)Enterobacteriaceae,MEskyblue1,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(f)Enterobacteriaceae,MEsteelblue3,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(f)Enterobacteriaceae,MEsteelblue4,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(f)Enterobacteriaceae,MEtan2,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(f)Enterobacteriaceae,MEtomato2,genus,trans,0.542857142857143,0.542857142857143,pos,0.0133872054280151
(f)Enterobacteriaceae,MEwheat3,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(f)Enterococcaceae,MEaliceblue,genus,trans,0.562406015037594,0.562406015037594,pos,0.00984430003305579
(f)Erythrobacteraceae,Ctvalue,genus,CT,0.447705168124064,0.447705168124064,pos,0.0477628014620479
(f)Erythrobacteraceae,MEaliceblue,genus,trans,0.550375939849624,0.550375939849624,pos,0.0119196370019133
(f)Erythrobacteraceae,MEchocolate1,genus,trans,0.487218045112782,-0.487218045112782,neg,0.0293419919037082
(f)Erythrobacteraceae,MEdarkolivegreen,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(f)Erythrobacteraceae,MEfirebrick2,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(f)Erythrobacteraceae,MElightskyblue1,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(f)Erythrobacteraceae,MEnavajowhite2,genus,trans,0.502255639097744,-0.502255639097744,neg,0.0240246894652156
(f)Erythrobacteraceae,MErosybrown2,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(f)Flammeovirgaceae,MEaliceblue,genus,trans,0.606015037593985,0.606015037593985,pos,0.00462261467072207
(f)Flammeovirgaceae,MEantiquewhite4,genus,trans,0.545864661654135,-0.545864661654135,neg,0.0127836288762047
(f)Flammeovirgaceae,MEbrown4,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(f)Flammeovirgaceae,MEchocolate3,genus,trans,0.524812030075188,-0.524812030075188,neg,0.0175087416588738
(f)Flammeovirgaceae,MEdarkmagenta,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(f)Flammeovirgaceae,MEdarkolivegreen,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(f)Flammeovirgaceae,MEdarkturquoise,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(f)Flammeovirgaceae,MEdarkviolet,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(f)Flammeovirgaceae,MElavenderblush2,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(f)Flammeovirgaceae,MElightblue3,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(f)Flammeovirgaceae,MEnavajowhite2,genus,trans,0.499248120300752,-0.499248120300752,neg,0.025021864609018
(f)Flammeovirgaceae,MEpaleturquoise,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(f)Flammeovirgaceae,MEsienna2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(f)Flammeovirgaceae,MEtomato4,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(f)Fusobacteriaceae,MEdarkblue,genus,trans,0.613533834586466,0.613533834586466,pos,0.00401373472990365
(f)Fusobacteriaceae,MEgoldenrod4,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(f)Fusobacteriaceae,MEindianred2,genus,trans,0.455639097744361,0.455639097744361,pos,0.043493409805466
(f)Fusobacteriaceae,MElightskyblue,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(f)Fusobacteriaceae,MEred4,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(f)Fusobacteriaceae,Size_FR,genus,CT,0.449148767069078,-0.449148767069078,neg,0.0469629800759743
(f)Gemmataceae,MEaquamarine,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(f)Gemmataceae,MEbrown1,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(f)Gemmataceae,MEcoral4,genus,trans,0.619548872180451,0.619548872180451,pos,0.00357585294441344
(f)Gemmataceae,MEcornsilk2,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(f)Gemmataceae,MEgoldenrod2,genus,trans,0.499248120300752,0.499248120300752,pos,0.025021864609018
(f)Gemmataceae,MElightblue4,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(f)Gemmataceae,MElightcyan,genus,trans,0.553383458646617,-0.553383458646617,neg,0.0113703534711723
(f)Gemmataceae,MElightgoldenrod3,genus,trans,0.646616541353383,0.646616541353383,pos,0.00206382115435942
(f)Gemmataceae,MElightpink2,genus,trans,0.598496240601504,0.598496240601504,pos,0.00530583620041891
(f)Gemmataceae,MElightpink4,genus,trans,0.541353383458647,-0.541353383458647,neg,0.0136974953970477
(f)Gemmataceae,MElightskyblue3,genus,trans,0.596992481203008,-0.596992481203008,neg,0.0054519893833496
(f)Gemmataceae,MEmagenta4,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(f)Gemmataceae,MEmediumblue,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(f)Gemmataceae,MEmediumpurple1,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(f)Gemmataceae,MEmintcream,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(f)Gemmataceae,MEpalevioletred2,genus,trans,0.542857142857143,-0.542857142857143,neg,0.0133872054280151
(f)Gemmataceae,MEroyalblue1,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(f)Gemmataceae,MEskyblue2,genus,trans,0.639097744360902,-0.639097744360902,neg,0.00241657939683312
(f)Gemmataceae,MEthistle4,genus,trans,0.574436090225564,0.574436090225564,pos,0.00807276065605409
(f)Gemmataceae,MEtomato4,genus,trans,0.541353383458647,0.541353383458647,pos,0.0136974953970477
(f)Gemmataceae,MEturquoise4,genus,trans,0.606015037593985,0.606015037593985,pos,0.00462261467072207
(f)Gemmataceae,MEviolet,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(f)Gemmataceae,Size_UD,genus,CT,0.528272652956244,-0.528272652956244,neg,0.0166484557994898
(f)Intrasporangiaceae,MEaliceblue,genus,trans,0.596992481203008,0.596992481203008,pos,0.0054519893833496
(f)Intrasporangiaceae,MElightblue3,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(f)Isosphaeraceae,LesionType,genus,CT,0.476910483238266,0.476910483238266,pos,0.0334913081268428
(f)Isosphaeraceae,MEaliceblue,genus,trans,0.511278195488722,0.511278195488722,pos,0.0212206441332248
(f)Isosphaeraceae,MEbrown4,genus,trans,0.496240601503759,-0.496240601503759,neg,0.0260514647072489
(f)Isosphaeraceae,MEdeeppink1,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(f)Isosphaeraceae,MEfirebrick2,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(f)Isosphaeraceae,MEindianred2,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(f)Isosphaeraceae,MElightgreen,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(f)Isosphaeraceae,Segmented,genus,CT,0.562419862253247,-0.562419862253247,neg,0.00984209308360505
(f)Lachnospiraceae,MEdarksalmon,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(f)Lachnospiraceae,MEkhaki4,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(f)Lachnospiraceae,MElavenderblush,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(f)Lachnospiraceae,MElinen,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(f)Lachnospiraceae,MEmistyrose,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(f)Lachnospiraceae,MEorangered1,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(f)Lachnospiraceae,MEorangered2,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(f)Lachnospiraceae,MEred1,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(f)Lachnospiraceae,MEsteelblue3,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(f)Lachnospiraceae,MEwhitesmoke,genus,trans,0.56390977443609,-0.56390977443609,neg,0.00960697153757662
(f)Lachnospiraceae,Segmented,genus,CT,0.658789557751697,0.658789557751697,pos,0.00158429358906421
(f)Lactobacillaceae,MEaliceblue,genus,trans,0.586466165413534,0.586466165413534,pos,0.00657061837110535
(f)Lactobacillaceae,MEantiquewhite4,genus,trans,0.592481203007519,-0.592481203007519,neg,0.00591046590218419
(f)Lactobacillaceae,MEbrown4,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(f)Lactobacillaceae,MEchocolate3,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(f)Lactobacillaceae,MEdarkturquoise,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(f)Lactobacillaceae,MEnavajowhite2,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(f)Lactobacillaceae,MEpaleturquoise,genus,trans,0.488721804511278,-0.488721804511278,neg,0.0287720300549961
(f)Lactobacillaceae,MEtomato4,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(f)Methylobacteriaceae,MEantiquewhite,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(f)Methylobacteriaceae,MEantiquewhite3,genus,trans,0.512781954887218,0.512781954887218,pos,0.0207797266670458
(f)Methylobacteriaceae,MEaquamarine,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(f)Methylobacteriaceae,MEbrown1,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(f)Methylobacteriaceae,MEbrown4,genus,trans,0.572932330827068,-0.572932330827068,neg,0.00827878742948367
(f)Methylobacteriaceae,MEchocolate,genus,trans,0.566917293233083,0.566917293233083,pos,0.00914627004759854
(f)Methylobacteriaceae,MEcoral4,genus,trans,0.76390977443609,0.76390977443609,pos,8.84725563952818e-05
(f)Methylobacteriaceae,MEcornsilk2,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(f)Methylobacteriaceae,MEdarkseagreen3,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(f)Methylobacteriaceae,MEdeeppink,genus,trans,0.556390977443609,-0.556390977443609,neg,0.0108417532450569
(f)Methylobacteriaceae,MEdodgerblue4,genus,trans,0.488721804511278,0.488721804511278,pos,0.0287720300549961
(f)Methylobacteriaceae,MEgoldenrod2,genus,trans,0.523308270676692,0.523308270676692,pos,0.0178934779804182
(f)Methylobacteriaceae,MEgreen3,genus,trans,0.586466165413534,0.586466165413534,pos,0.00657061837110535
(f)Methylobacteriaceae,MElightblue2,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(f)Methylobacteriaceae,MElightblue4,genus,trans,0.631578947368421,-0.631578947368421,neg,0.00281828716557325
(f)Methylobacteriaceae,MElightcyan,genus,trans,0.515789473684211,-0.515789473684211,neg,0.0199197634597036
(f)Methylobacteriaceae,MElightgoldenrod3,genus,trans,0.590977443609023,0.590977443609023,pos,0.00607015369927582
(f)Methylobacteriaceae,MElightpink2,genus,trans,0.839097744360902,0.839097744360902,pos,3.76906192920046e-06
(f)Methylobacteriaceae,MElightpink4,genus,trans,0.658646616541353,-0.658646616541353,neg,0.00158932618329826
(f)Methylobacteriaceae,MElightseagreen,genus,trans,0.508270676691729,0.508270676691729,pos,0.0221247804637924
(f)Methylobacteriaceae,MElightskyblue3,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(f)Methylobacteriaceae,MElimegreen,genus,trans,0.503759398496241,0.503759398496241,pos,0.0235380392211682
(f)Methylobacteriaceae,MEmagenta,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(f)Methylobacteriaceae,MEmagenta1,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(f)Methylobacteriaceae,MEmagenta4,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(f)Methylobacteriaceae,MEmediumblue,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(f)Methylobacteriaceae,MEmediumpurple1,genus,trans,0.524812030075188,-0.524812030075188,neg,0.0175087416588738
(f)Methylobacteriaceae,MEnavajowhite1,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(f)Methylobacteriaceae,MEpaleturquoise,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(f)Methylobacteriaceae,MEpalevioletred2,genus,trans,0.521804511278195,-0.521804511278195,neg,0.0182849434820976
(f)Methylobacteriaceae,MEroyalblue2,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(f)Methylobacteriaceae,MEskyblue1,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(f)Methylobacteriaceae,MEskyblue2,genus,trans,0.744360902255639,-0.744360902255639,neg,0.000167395699985194
(f)Methylobacteriaceae,MEthistle4,genus,trans,0.667669172932331,0.667669172932331,pos,0.00129679234998989
(f)Methylobacteriaceae,MEtomato4,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(f)Methylobacteriaceae,MEturquoise4,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(f)Micrococcaceae,MEchocolate2,genus,trans,0.455639097744361,0.455639097744361,pos,0.043493409805466
(f)Micrococcaceae,MEchocolate3,genus,trans,0.533834586466165,-0.533834586466165,neg,0.0153370468002174
(f)Micrococcaceae,MEcornflowerblue,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(f)Micrococcaceae,MEcyan1,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(f)Micrococcaceae,MEdarkseagreen,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(f)Micrococcaceae,MEfirebrick2,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(f)Micrococcaceae,MEfirebrick4,genus,trans,0.520300751879699,-0.520300751879699,neg,0.0186832211431206
(f)Micrococcaceae,MEgoldenrod4,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(f)Micrococcaceae,MEgreen4,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(f)Micrococcaceae,MEhoneydew1,genus,trans,0.572932330827068,-0.572932330827068,neg,0.00827878742948367
(f)Micrococcaceae,MEkhaki1,genus,trans,0.542857142857143,0.542857142857143,pos,0.0133872054280151
(f)Micrococcaceae,MElavenderblush2,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(f)Micrococcaceae,MElightcoral,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
